Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
jasonwitten/2505629,"Witten, Jason",TE,2012,Regular Season,16,12/23,Home,NO,L,31 to 34,1,1,6,60,10.0,19,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2012,Regular Season,17,12/30,Away,WAS,L,18 to 28,1,1,7,56,8.0,14,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2012,Pro Bowl,21,01/27,Away,NPR,L,35 to 62,1,1,2,12,6.0,7,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Preseason,1,08/11,Home,DEN,W,24 to 23,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Preseason,2,08/21,Home,SD,L,7 to 20,1,1,3,17,5.7,6T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Preseason,3,08/27,Away,MIN,W,23 to 17,1,1,4,17,4.3,6,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Preseason,4,09/01,Away,MIA,L,3 to 17,0,0,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,1,09/11,Away,NYJ,L,24 to 27,1,1,6,110,18.3,64,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,2,09/18,Away,SF,W,27 to 24,1,1,7,102,14.6,25,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,3,09/26,Home,WAS,W,18 to 16,1,1,6,60,10.0,23,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,4,10/02,Home,DET,L,30 to 34,1,1,8,94,11.8,37,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,6,10/16,Away,NE,L,16 to 20,1,1,4,48,12.0,20,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,7,10/23,Home,STL,W,34 to 7,1,1,5,35,7.0,18,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,8,10/30,Away,PHI,L,7 to 34,1,1,4,28,7.0,12,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,9,11/06,Home,SEA,W,23 to 13,1,1,4,71,17.8,33T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,10,11/13,Home,BUF,W,44 to 7,1,1,5,37,7.4,17,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,11,11/20,Away,WAS,W,27 to 24,1,1,3,85,28.3,59T,1,--,--,--,--,--,1,0
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,12,11/24,Home,MIA,W,20 to 19,1,1,4,43,10.8,23,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,13,12/04,Away,ARI,L,13 to 19,1,1,5,47,9.4,28,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,14,12/11,Home,NYG,L,34 to 37,1,1,3,12,4.0,6,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,15,12/17,Away,TB,W,31 to 15,1,1,4,77,19.3,28,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,16,12/24,Home,PHI,L,7 to 20,1,1,4,24,6.0,10,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2011,Regular Season,17,01/01,Away,NYG,L,14 to 31,1,1,7,69,9.9,20,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Preseason,0,08/08,Away,CIN,W,16 to 7,1,1,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Preseason,1,08/12,Home,OAK,L,9 to 17,1,1,1,18,18.0,18,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Preseason,2,08/21,Away,SD,W,16 to 14,1,1,0,0,--,--,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Preseason,3,08/28,Away,HOU,L,7 to 23,1,1,4,38,9.5,20,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Preseason,4,09/02,Home,MIA,W,27 to 25,0,0,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,1,09/12,Away,WAS,L,7 to 13,1,1,3,27,9.0,14,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,2,09/19,Home,CHI,L,20 to 27,1,1,5,51,10.2,23,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,3,09/26,Away,HOU,W,27 to 13,1,1,7,56,8.0,14,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,5,10/10,Home,TEN,L,27 to 34,1,1,5,84,16.8,31,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,6,10/17,Away,MIN,L,21 to 24,1,1,3,52,17.3,30,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,7,10/25,Home,NYG,L,35 to 41,1,1,9,95,10.6,24,1,--,--,--,--,--,1,1
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,8,10/31,Home,JAC,L,17 to 35,1,1,10,97,9.7,27,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,9,11/07,Away,GB,L,7 to 45,1,1,3,44,14.7,30,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,10,11/14,Away,NYG,W,33 to 20,1,1,1,7,7.0,7,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,11,11/21,Home,DET,W,35 to 19,1,1,4,48,12.0,16,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,12,11/25,Home,NO,L,27 to 30,1,1,10,99,9.9,20,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,13,12/05,Away,IND,W,38 to 35,1,1,5,42,8.4,19,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,14,12/12,Home,PHI,L,27 to 30,1,1,7,69,9.9,22T,2,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,15,12/19,Home,WAS,W,33 to 30,1,1,10,140,14.0,33,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,16,12/25,Away,ARI,L,26 to 27,1,1,8,45,5.6,14,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Regular Season,17,01/02,Away,PHI,W,14 to 13,1,1,4,46,11.5,33,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2010,Pro Bowl,21,01/30,Away,NPR,L,41 to 55,1,1,1,18,18.0,18,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Preseason,1,08/13,Away,OAK,L,10 to 31,1,1,1,8,8.0,8T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Preseason,2,08/21,Home,TEN,W,30 to 10,1,1,3,46,15.3,19,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Preseason,3,08/29,Home,SF,L,13 to 20,1,1,3,16,5.3,9,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Preseason,4,09/04,Away,MIN,W,35 to 31,0,0,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,1,09/13,Away,TB,W,34 to 21,1,1,5,71,14.2,20,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,2,09/20,Home,NYG,L,31 to 33,1,1,5,33,6.6,13,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,3,09/28,Home,CAR,W,21 to 7,1,1,9,77,8.6,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,4,10/04,Away,DEN,L,10 to 17,1,1,4,31,7.8,9,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,5,10/11,Away,KC,W,26 to 20,1,1,5,47,9.4,11,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,7,10/25,Home,ATL,W,37 to 21,1,1,5,53,10.6,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,8,11/01,Home,SEA,W,38 to 17,1,1,4,36,9.0,18,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,9,11/08,Away,PHI,W,20 to 16,1,1,7,43,6.1,10,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,10,11/15,Away,GB,L,7 to 17,1,1,5,47,9.4,14,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,11,11/22,Home,WAS,W,7 to 6,1,1,5,43,8.6,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,12,11/26,Home,OAK,W,24 to 7,1,1,5,107,21.4,44,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,13,12/06,Away,NYG,L,24 to 31,1,1,14,156,11.1,32,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,14,12/13,Home,SD,L,17 to 20,1,1,4,49,12.3,26,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,15,12/19,Away,NO,W,24 to 17,1,1,5,44,8.8,21,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,16,12/27,Away,WAS,W,17 to 0,1,1,6,117,19.5,69,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Regular Season,17,01/03,Home,PHI,W,24 to 0,1,1,6,76,12.7,25,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Postseason,18,01/09,Home,PHI,W,34 to 14,1,1,4,27,6.8,18,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Postseason,19,01/17,Away,MIN,L,3 to 34,1,1,10,98,9.8,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2009,Pro Bowl,21,01/31,Away,APR,L,34 to 41,1,1,3,49,16.3,33,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Preseason,1,08/09,Away,SD,L,17 to 31,1,1,2,17,8.5,10,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Preseason,2,08/16,Away,DEN,L,13 to 23,1,1,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Preseason,3,08/22,Home,HOU,W,23 to 22,1,1,2,18,9.0,14,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Preseason,4,08/28,Home,MIN,W,16 to 10,0,0,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,1,09/07,Away,CLE,W,28 to 10,1,1,6,96,16.0,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,2,09/15,Home,PHI,W,41 to 37,1,1,7,110,15.7,42,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,3,09/21,Away,GB,W,27 to 16,1,1,7,67,9.6,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,4,09/28,Home,WAS,L,24 to 26,1,1,7,90,12.9,21T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,5,10/05,Home,CIN,W,31 to 22,1,1,8,79,9.9,29,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,6,10/12,Away,ARI,L,24 to 30,1,1,4,55,13.8,30,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,7,10/19,Away,STL,L,14 to 34,1,1,6,44,7.3,16,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,8,10/26,Home,TB,W,13 to 9,1,1,1,8,8.0,8,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,9,11/02,Away,NYG,L,14 to 35,1,1,0,0,--,--,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,11,11/16,Away,WAS,W,14 to 10,1,1,2,34,17.0,28,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,12,11/23,Home,SF,W,35 to 22,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,13,11/27,Home,SEA,W,34 to 9,1,1,9,115,12.8,36,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,14,12/07,Away,PIT,L,13 to 20,1,1,6,62,10.3,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,15,12/14,Home,NYG,W,20 to 8,1,1,5,44,8.8,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,16,12/20,Home,BAL,L,24 to 33,1,1,5,87,17.4,35,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Regular Season,17,12/28,Away,PHI,L,6 to 44,1,1,7,50,7.1,17,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2008,Pro Bowl,22,02/08,Away,APR,W,30 to 21,1,1,1,8,8.0,8,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Preseason,1,08/09,Home,IND,W,23 to 10,1,1,1,9,9.0,9,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Preseason,2,08/18,Home,DEN,W,31 to 20,1,1,0,0,--,--,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Preseason,3,08/25,Away,HOU,L,16 to 28,1,1,3,47,15.7,22,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Preseason,4,08/30,Away,MIN,L,14 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,1,09/09,Home,NYG,W,45 to 35,1,1,6,116,19.3,38,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,2,09/16,Away,MIA,W,37 to 20,1,1,2,27,13.5,14,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,3,09/23,Away,CHI,W,34 to 10,1,1,6,90,15.0,34,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,4,09/30,Home,STL,W,35 to 7,1,1,6,71,11.8,18,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,5,10/08,Away,BUF,W,25 to 24,1,1,9,103,11.4,22T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,6,10/14,Home,NE,L,27 to 48,1,1,3,47,15.7,25,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,7,10/21,Home,MIN,W,24 to 14,1,1,10,86,8.6,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,9,11/04,Away,PHI,W,38 to 17,1,1,3,77,25.7,53,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,10,11/11,Away,NYG,W,31 to 20,1,1,2,12,6.0,8,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,11,11/18,Home,WAS,W,28 to 23,1,1,8,67,8.4,23,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,12,11/22,Home,NYJ,W,34 to 3,1,1,4,54,13.5,25T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,13,11/29,Home,GB,W,37 to 27,1,1,6,67,11.2,15,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,14,12/09,Away,DET,W,28 to 27,1,1,15,138,9.2,16T,1,--,--,--,--,--,1,1
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,15,12/16,Home,PHI,L,6 to 10,1,1,8,113,14.1,53,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,16,12/22,Away,CAR,W,20 to 13,1,1,6,53,8.8,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Regular Season,17,12/30,Away,WAS,L,6 to 27,1,1,2,24,12.0,16,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Postseason,19,01/13,Home,NYG,L,17 to 21,1,1,7,81,11.6,20,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2007,Pro Bowl,22,02/10,Away,NPR,L,30 to 42,1,1,3,38,12.7,24,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Preseason,1,08/12,Away,SEA,W,13 to 3,1,1,2,13,6.5,9,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Preseason,2,08/21,Away,NO,W,30 to 7,1,1,1,16,16.0,16,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Preseason,3,08/26,Home,SF,W,17 to 7,1,1,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Preseason,4,08/31,Home,MIN,T,10 to 10,1,1,3,39,13.0,21,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,1,09/10,Away,JAC,L,17 to 24,1,1,3,33,11.0,15,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,2,09/17,Home,WAS,W,27 to 10,1,1,4,45,11.3,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,4,10/01,Away,TEN,W,45 to 14,1,1,2,19,9.5,11,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,5,10/08,Away,PHI,L,24 to 38,1,1,4,51,12.8,17,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,6,10/15,Home,HOU,W,34 to 6,1,1,3,17,5.7,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,7,10/23,Home,NYG,L,22 to 36,1,1,4,72,18.0,31,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,8,10/29,Away,CAR,W,35 to 14,1,1,6,80,13.3,26,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,9,11/05,Away,WAS,L,19 to 22,1,1,5,50,10.0,28,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,10,11/12,Away,ARI,W,27 to 10,1,1,5,58,11.6,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,11,11/19,Home,IND,W,21 to 14,1,1,3,25,8.3,11,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,12,11/23,Home,TB,W,38 to 10,1,1,3,30,10.0,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,13,12/03,Away,NYG,W,23 to 20,1,1,3,73,24.3,42,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,14,12/10,Home,NO,L,17 to 42,1,0,4,33,8.3,18,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,15,12/16,Away,ATL,W,38 to 28,1,1,5,56,11.2,19,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,16,12/25,Home,PHI,L,7 to 23,1,1,6,50,8.3,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Regular Season,17,12/31,Home,DET,L,31 to 39,1,1,4,62,15.5,24,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2006,Postseason,18,01/06,Away,SEA,L,20 to 21,1,1,3,57,19.0,32,0,--,--,--,--,--,1,1
jasonwitten/2505629,"Witten, Jason",TE,2006,Pro Bowl,22,02/10,Away,APR,L,28 to 31,1,0,1,0,0.0,0,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,1,09/11,Away,SD,W,28 to 24,1,1,1,12,12.0,12,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,2,09/19,Home,WAS,L,13 to 14,1,1,4,35,8.8,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,3,09/25,Away,SF,W,34 to 31,1,1,6,85,14.2,26,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,4,10/02,Away,OAK,L,13 to 19,1,1,5,49,9.8,15,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,5,10/09,Home,PHI,W,33 to 10,1,1,7,80,11.4,19,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,6,10/16,Home,NYG,W,16 to 13,1,1,5,56,11.2,26,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,7,10/23,Away,SEA,L,10 to 13,1,1,2,47,23.5,34,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,8,10/30,Home,ARI,W,34 to 13,1,1,5,71,14.2,34,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,10,11/14,Away,PHI,W,21 to 20,1,1,3,27,9.0,14,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,11,11/20,Home,DET,W,20 to 7,1,1,2,15,7.5,10,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,12,11/24,Home,DEN,L,21 to 24,1,1,9,82,9.1,18,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,13,12/04,Away,NYG,L,10 to 17,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,14,12/11,Home,KC,W,31 to 28,1,1,7,93,13.3,26T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,15,12/18,Away,WAS,L,7 to 35,1,1,4,41,10.3,29,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,16,12/24,Away,CAR,W,24 to 20,1,1,1,9,9.0,9,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Regular Season,17,01/01,Home,STL,L,10 to 20,1,1,4,50,12.5,19T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2005,Pro Bowl,22,02/12,Away,NPR,L,17 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,1,09/12,Away,MIN,L,17 to 35,1,0,3,17,5.7,12,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,2,09/19,Home,CLE,W,19 to 12,1,1,6,82,13.7,24,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,3,09/27,Away,WAS,W,21 to 18,1,1,3,22,7.3,10T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,5,10/10,Home,NYG,L,10 to 26,1,1,5,35,7.0,10,0,--,--,--,--,--,1,1
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,6,10/17,Home,PIT,L,20 to 24,1,1,5,39,7.8,15,0,--,--,--,--,--,1,0
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,7,10/24,Away,GB,L,20 to 41,1,1,8,112,14.0,42T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,8,10/31,Home,DET,W,31 to 21,1,1,9,84,9.3,17T,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,9,11/07,Away,CIN,L,3 to 26,1,1,6,97,16.2,33,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,10,11/15,Home,PHI,L,21 to 49,1,1,9,133,14.8,29T,2,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,11,11/21,Away,BAL,L,10 to 30,1,1,3,29,9.7,13,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,12,11/25,Home,CHI,W,21 to 7,1,1,1,17,17.0,17,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,13,12/06,Away,SEA,W,43 to 39,1,1,5,61,12.2,22,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,14,12/12,Home,NO,L,13 to 27,1,1,4,59,14.8,21,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,15,12/19,Away,PHI,L,7 to 12,1,1,6,66,11.0,17,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,16,12/26,Home,WAS,W,13 to 10,1,1,6,50,8.3,14,0,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Regular Season,17,01/02,Away,NYG,L,24 to 28,1,1,8,77,9.6,23,1,--,--,--,--,--,--,--
jasonwitten/2505629,"Witten, Jason",TE,2004,Pro Bowl,22,02/13,Away,APR,L,27 to 38,1,0,3,50,16.7,24,0,--,--,--,--,--,--,--
